phases of 100 antenna elements 
for inverse design comparison results of array factor in Fig. 7
Original phases : P1
Predicted phases:  P2

  P1                             P2
21.46 		-62.38
-114.49 		-84.03
15.28 		-45.69
25.72 		180
-172.21 		-40.33
34.82 		-180
-65.47 		-82.66
-65.68 		20.31
-99.92 		-175.56
53.95 		-38.42
-122.54 		-180
-173.31 		-129.26
-9.73 		-145.28
-126.36 		180
-71.88 		61.01
163.37 		-9.9
155.66 		180
-62.89 		-10.16
30.05 		-78.42
47.94 		-139.43
62.42 		87.02
140.74 		164.86
-60.70 		-19.17
-70.79 		104.11
21.77 		-7.28
143.73 		-180
-170.32 		180
150.05 		172.31
-123.53 		180
-133.93 		-180
105.11 		152.39
155.39 		123.54
5.58 		1.42
-5.74 		-5.27
60.18 		-180
38.24 		-33.02
134.07 		-137.2
71.32 		69.76
176.29 		180
122.22 		60.82
-17.41 		21.37
-28.68 		48.88
18.96 		-60.2
-94.37 		-62.27
96.88 		-23.27
152.22 		-1.22
-162.77 		49.71
-20.61 		-7.47
150.39 		-97.63
-6.10 		43.49
108.52 		76.86
-107.60 		-1.96
-120.12 		-93.41
-165.91 		-104.94
-108.68 		25.7
-120.05 		92.41
64.13 		-111.16
46.09 		16.46
-0.33 		-180
61.60 		-136.86
11.74 		92.09
-157.97 		18.97
-42.53 		32.6
-119.10 		-155.5
68.56 		-180
132.81 		-155.97
165.86 		-173.26
-6.61 		-27.05
56.31 		-139.44
-52.01 		0.79
-127.88 		-14.69
135.46 		-101.19
68.73 		-25.72
154.17 		-74.8
173.53 		-146.88
43.42 		-97.93
-147.78 		-62.03
81.43 		129.01
138.46 		-180
-150.12 		-175.72
90.65 		22.47
104.56 		-169.37
-137.85 		3.6
95.50 		180
-63.22 		-57.65
-6.24 		-180
-97.11 		122.3
123.80 		180
-149.74 		23.3
38.80 		-21.75
-33.73 		180
-43.32 		-180
-65.61 		-180
93.86 		50.21
-146.03 		15.94
8.10 		94.79
153.09 		19.26
112.58 		99.71
58.13 		-107.8
64.36 		118.83
